Neemuch,#00007f,#00007f
Udhampur,#00007f,#00007f
Mansa,#00007f,#00007f
Murshidabad,#00007f,#00007f
Junagadh,#00007f,#00007f
Champawat,#00007f,#00007f
Longleng,#00007f,#00007f
Rae Bareli,#00007f,#00007f
Baleshwar,#00007f,#00007f
Nicobar,#00007f,#00007f
Jaina,#00007f,#00007f
Kaimur (Bhabua,#00007f,#00007f
Doda,#00007f,#00007f
Sawai Madhopur,#00007f,#00007f
Karauli,#00007f,#00007f
Sahibganj,#00007f,#00007f
Purbi Singhbhum,#00007f,#00007f
Kapurthala,#00007f,#00007f
Kamrup,#00007f,#00007f
Lower Subansiri,#00007f,#00007f
Burhanpur,#00007f,#00007f
Chandel,#00007f,#00007f
Deoghar,#00007f,#00007f
Basti,#00007f,#00007f
Kamrup Metropolitan,#00007f,#00007f
Dewas,#00007f,#00007f
Ashoknagar,#00007f,#00007f
Kohima,#00007f,#00007f
Dhalai,#00007f,#00007f
Sundargarh,#00007f,#00007f
Thanjavur,#00007f,#00007f
South Twenty Four Parganas,#00007f,#00007f
Dhar,#00007f,#00007f
Ramanagara,#00007f,#00007f
Kollam,#00008c,#00007f
Siwan,#00008c,#00007f
Chatra,#00007f,#00007f
Etawah,#00007f,#00007f
Cuddalore,#00007f,#00007f
Nandurbar,#00007f,#00007f
Rupnagar,#00007f,#00007f
Udalguri,#00007f,#00007f
Farrukhabad,#00007f,#00007f
Nizamabad,#00007f,#00007f
Tehri Garhwal,#00007f,#00007f
Y.S.R,#00007f,#00007f
Bahraich,#00007f,#00007f
Kishanganj,#00007f,#00007f
Katihar,#00007f,#00007f
Arwal,#00007f,#00007f
Latur,#00007f,#00007f
Anantnag,#00007f,#00007f
Giridih,#00007f,#00007f
Patan,#00007f,#00007f
Mumbai,#ff9c00,#7f0000
Barddhaman,#00007f,#00007f
Mirzapur,#00007f,#00007f
Bid,#00007f,#00007f
Theni,#00007f,#00007f
Hyderabad,#52ffac,#00007f
Bargarh,#00007f,#00007f
The Nilgiris,#00007f,#00007f
Jajapur,#00007f,#00007f
Shajapur,#00007f,#00007f
Mahesana,#00007f,#00007f
Auraiya,#00007f,#00007f
Ajmer,#00007f,#00007f
Datia,#00007f,#00007f
Koraput,#00007f,#00007f
Ambedkar Nagar,#00007f,#00007f
Budaun,#00007f,#00007f
Vidisha,#00007f,#00007f
Serchhip,#00007f,#00007f
Palamu,#00007f,#00007f
Porbandar,#00007f,#00007f
Paschim Champaran,#00007f,#00007f
Ernakulam,#0082ff,#00007f
Khunti,#00007f,#00007f
Bijapur,#00007f,#00007f
Bhandara,#00007f,#00007f
Fatehgarh Sahib,#00007f,#00007f
Shivpuri,#000099,#00007f
Lawngtlai,#00007f,#00007f
SKN,#00007f,#00007f
Gandhinagar,#0000d9,#00007f
Reasi,#00007f,#00007f
Thoothukkudi,#00007f,#00007f
Mahe,#00008c,#00007f
Varanasi,#00008c,#00007f
Muktsar,#00007f,#00007f
Singrauli,#00007f,#00007f
Phule,#00008c,#00007f
Tinsukia,#00007f,#00007f
Jharsuguda,#00007f,#00007f
Purba Champaran,#00007f,#00007f
Chikkaballapura,#000099,#00007f
Hardwar,#00007f,#00007f
Saran,#00007f,#00007f
Chandrapur,#00007f,#00007f
Tuensang,#00007f,#00007f
Dumka,#00007f,#00007f
Bharatpur,#00007f,#00007f
Rohtas,#00007f,#00007f
Saiha,#00007f,#00007f
Kannauj,#00007f,#00007f
Lower Dibang Valley,#00007f,#00007f
Cuttack,#00007f,#00007f
Dhamtari,#00007f,#00007f
Goalpara,#00007f,#00007f
Jamui,#00007f,#00007f
Sonipat,#00008c,#00007f
Nalgonda,#00007f,#00007f
Alwar,#00007f,#00007f
Nadia,#00007f,#00007f
Ballia,#00007f,#00007f
Ahmadabad,#0042ff,#007fff
Nagpur,#0000f3,#00007f
Khammam,#0000a6,#00007f
Ariyalur,#00008c,#00007f
Akola,#00007f,#00007f
Godda,#00007f,#00007f
Bhilwara,#008fff,#007fff
Lohit,#00007f,#00007f
Ujjain,#000099,#007fff
Sonitpur,#00007f,#00007f
Gadag,#00007f,#00007f
Udaipur,#00007f,#00007f
Warangal,#00007f,#00007f
Chhindwara,#00007f,#00007f
Haora,#00007f,#00007f
East Godavari,#00008c,#00007f
Pudukkottai,#00007f,#00007f
